Program_ID,Sample_ID,Collection Date,Date_flag,Waterbody Name,Waterbody Type, Latitude, Longitude,Land Use Region,FWMIS ID,Species Code,Common Name,Binomial Name,Sex,Fork Length (mm),Fork LengthMeasurement ,Total Length (mm),Total LengthMeasurement,LengthEstimateFactor,Weight (g),WeightMeasurement,Maturity,Age (years),Aging Structure,Hg (mg/kg)
11-HU-WALL-03,FHg11-0296,08-Sep-11,0,Hutch Lake,Reservoir,58.740024,-117.290314,Lower Peace,4886,WALL,Walleye,Stizostedion vitreum vitreum,Male,495,Field,516,Field,NA,1805,Field,Mature,4,Otolith,0.115
11-HU-WALL-02,FHg11-0295,08-Sep-11,0,Hutch Lake,Reservoir,58.740024,-117.290314,Lower Peace,4886,WALL,Walleye,Stizostedion vitreum vitreum,Female,525,Field,546,Field,NA,2150,Field,Mature,4,Otolith,0.121
11-HU-WALL-01,FHg11-0294,08-Sep-11,0,Hutch Lake,Reservoir,58.740024,-117.290314,Lower Peace,4886,WALL,Walleye,Stizostedion vitreum vitreum,Female,506,Field,530,Field,NA,1985,Field,Mature,4,Otolith,0.12
11-HR-WALL-17,FHg11-0496,05-Oct-11,0,Heart Lake,Lake,55.032189,-111.490922,Lower Athabasca,4809,WALL,Walleye,Stizostedion vitreum vitreum,Male,575,Field,608,Field,NA,2426,Field,Mature,20,Otolith,0.321
11-HR-WALL-16,FHg11-0495,05-Oct-11,0,Heart Lake,Lake,55.032189,-111.490922,Lower Athabasca,4809,WALL,Walleye,Stizostedion vitreum vitreum,Female,597,Field,625,Field,NA,2930,Field,Mature,8,Otolith,0.078
11-HR-WALL-15,FHg11-0494,05-Oct-11,0,Heart Lake,Lake,55.032189,-111.490922,Lower Athabasca,4809,WALL,Walleye,Stizostedion vitreum vitreum,Female,543,Field,568,Field,NA,1844,Field,Mature,6,Otolith,0.087
11-HR-WALL-14,FHg11-0493,05-Oct-11,0,Heart Lake,Lake,55.032189,-111.490922,Lower Athabasca,4809,WALL,Walleye,Stizostedion vitreum vitreum,Female,390,Field,412,Field,NA,615,Field,Mature,3,Otolith,0.05
11-HR-WALL-13,FHg11-0492,05-Oct-11,0,Heart Lake,Lake,55.032189,-111.490922,Lower Athabasca,4809,WALL,Walleye,Stizostedion vitreum vitreum,Female,561,Field,593,Field,NA,2060,Field,Mature,8,Otolith,0.084
11-HR-WALL-12,FHg11-0491,05-Oct-11,0,Heart Lake,Lake,55.032189,-111.490922,Lower Athabasca,4809,WALL,Walleye,Stizostedion vitreum vitreum,Male,495,Field,521,Field,NA,1510,Field,Mature,8,Otolith,0.112
11-HR-WALL-11,FHg11-0490,05-Oct-11,0,Heart Lake,Lake,55.032189,-111.490922,Lower Athabasca,4809,WALL,Walleye,Stizostedion vitreum vitreum,Male,462,Field,494,Field,NA,1315,Field,Mature,8,Otolith,0.095
11-HR-WALL-10,FHg11-0489,05-Oct-11,0,Heart Lake,Lake,55.032189,-111.490922,Lower Athabasca,4809,WALL,Walleye,Stizostedion vitreum vitreum,Female,535,Field,564,Field,NA,1842,Field,Mature,8,Otolith,0.08
11-HR-WALL-09,FHg11-0488,05-Oct-11,0,Heart Lake,Lake,55.032189,-111.490922,Lower Athabasca,4809,WALL,Walleye,Stizostedion vitreum vitreum,Male,510,Field,540,Field,NA,1536,Field,Mature,8,Otolith,0.086
11-HR-WALL-08,FHg11-0487,05-Oct-11,0,Heart Lake,Lake,55.032189,-111.490922,Lower Athabasca,4809,WALL,Walleye,Stizostedion vitreum vitreum,Male,532,Field,561,Field,NA,1949,Field,Mature,8,Otolith,0.102
11-HR-WALL-07,FHg11-0486,04-Oct-11,0,Heart Lake,Lake,55.032189,-111.490922,Lower Athabasca,4809,WALL,Walleye,Stizostedion vitreum vitreum,Female,670,Field,700,Field,NA,3850,Field,Mature,15,Otolith,0.222
11-HR-WALL-06,FHg11-0485,05-Oct-11,0,Heart Lake,Lake,55.032189,-111.490922,Lower Athabasca,4809,WALL,Walleye,Stizostedion vitreum vitreum,Male,500,Field,531,Field,NA,1515,Field,Mature,8,Otolith,0.103
11-HR-WALL-05,FHg11-0484,05-Oct-11,0,Heart Lake,Lake,55.032189,-111.490922,Lower Athabasca,4809,WALL,Walleye,Stizostedion vitreum vitreum,Female,634,Field,664,Field,NA,3404,Field,Mature,15,Otolith,0.19
11-HR-WALL-04,FHg11-0483,05-Oct-11,0,Heart Lake,Lake,55.032189,-111.490922,Lower Athabasca,4809,WALL,Walleye,Stizostedion vitreum vitreum,Male,393,Field,416,Field,NA,704,Field,Mature,3,Otolith,0.044
11-HR-WALL-03,FHg11-0482,05-Oct-11,0,Heart Lake,Lake,55.032189,-111.490922,Lower Athabasca,4809,WALL,Walleye,Stizostedion vitreum vitreum,Female,559,Field,590,Field,NA,2159,Field,Mature,8,Otolith,0.104
11-HR-WALL-02,FHg11-0481,05-Oct-11,0,Heart Lake,Lake,55.032189,-111.490922,Lower Athabasca,4809,WALL,Walleye,Stizostedion vitreum vitreum,Male,480,Field,506,Field,NA,1285,Field,Mature,6,Otolith,0.084
11-HR-WALL-01,FHg11-0480,05-Oct-11,0,Heart Lake,Lake,55.032189,-111.490922,Lower Athabasca,4809,WALL,Walleye,Stizostedion vitreum vitreum,Female,555,Field,588,Field,NA,2166,Field,Mature,8,Otolith,0.095
11-CA-WALL-12,FHg-0215,27-Sep-11,0,Calling Lake,Lake,55.242414,-113.307697,Lower Peace,4188,WALL,Walleye,Stizostedion vitreum vitreum,Male,435,Field,466,Field,NA,862,Field,Mature,11,Otolith,0.109
11-CA-WALL-11,FHg-0214,27-Sep-11,0,Calling Lake,Lake,55.242414,-113.307697,Lower Peace,4188,WALL,Walleye,Stizostedion vitreum vitreum,Female,463,Field,493,Field,NA,980,Field,Mature,10,Otolith,0.08
11-CA-WALL-10,FHg-0213,27-Sep-11,0,Calling Lake,Lake,55.242414,-113.307697,Lower Peace,4188,WALL,Walleye,Stizostedion vitreum vitreum,Female,491,Field,514,Field,NA,1088,Field,Immature,9,Otolith,0.101
11-CA-WALL-09,FHg-0212,27-Sep-11,0,Calling Lake,Lake,55.242414,-113.307697,Lower Peace,4188,WALL,Walleye,Stizostedion vitreum vitreum,Male,455,Field,482,Field,NA,888,Field,Mature,10,Otolith,0.133
11-CA-WALL-08,FHg-0211,27-Sep-11,0,Calling Lake,Lake,55.242414,-113.307697,Lower Peace,4188,WALL,Walleye,Stizostedion vitreum vitreum,Male,570,Field,593,Field,NA,1576,Field,Mature,13,Otolith,0.191
11-CA-WALL-07,FHg-0210,27-Sep-11,0,Calling Lake,Lake,55.242414,-113.307697,Lower Peace,4188,WALL,Walleye,Stizostedion vitreum vitreum,Female,365,Field,389,Field,NA,548,Field,Immature,7,Otolith,0.069
11-CA-WALL-06,FHg-0209,27-Sep-11,0,Calling Lake,Lake,55.242414,-113.307697,Lower Peace,4188,WALL,Walleye,Stizostedion vitreum vitreum,Male,415,Field,441,Field,NA,750,Field,Mature,7,Otolith,0.065
11-CA-WALL-05,FHg-0208,27-Sep-11,0,Calling Lake,Lake,55.242414,-113.307697,Lower Peace,4188,WALL,Walleye,Stizostedion vitreum vitreum,Male,457,Field,482,Field,NA,884,Field,Mature,9,Otolith,0.123
11-CA-WALL-04,FHg-0207,27-Sep-11,0,Calling Lake,Lake,55.242414,-113.307697,Lower Peace,4188,WALL,Walleye,Stizostedion vitreum vitreum,Female,644,Field,676,Field,NA,2212,Field,Mature,13,Otolith,0.315
11-CA-WALL-03,FHg-0206,27-Sep-11,0,Calling Lake,Lake,55.242414,-113.307697,Lower Peace,4188,WALL,Walleye,Stizostedion vitreum vitreum,Female,510,Field,539,Field,NA,1060,Field,Mature,11,Otolith,0.103
11-CA-WALL-02,FHg-0205,27-Sep-11,0,Calling Lake,Lake,55.242414,-113.307697,Lower Peace,4188,WALL,Walleye,Stizostedion vitreum vitreum,Female,411,Field,439,Field,NA,716,Field,Immature,9,Otolith,0.098
11-CA-WALL-01,FHg-0204,27-Sep-11,0,Calling Lake,Lake,55.242414,-113.307697,Lower Peace,4188,WALL,Walleye,Stizostedion vitreum vitreum,Female,572,Field,606,Field,NA,1352,Field,Mature,13,Otolith,0.293
11-BV-WALL-12,FHg11-0071,28-Jan-11,1,Lac Bellevue,Lake,53.81145,-111.334681,North Saskatchewan,4027,WALL,Walleye,Stizostedion vitreum vitreum,Unknown,Unknown,NA,440,Lab,NA,820,Lab,Unknown,NA,NA,0.196
11-BV-WALL-11,FHg11-0070,28-Jan-11,1,Lac Bellevue,Lake,53.81145,-111.334681,North Saskatchewan,4027,WALL,Walleye,Stizostedion vitreum vitreum,Unknown,Unknown,NA,396,Lab,NA,600,Lab,Unknown,NA,NA,0.25
11-BV-WALL-10,FHg11-0069,28-Jan-11,1,Lac Bellevue,Lake,53.81145,-111.334681,North Saskatchewan,4027,WALL,Walleye,Stizostedion vitreum vitreum,Unknown,Unknown,NA,450,Lab,NA,800,Lab,Unknown,NA,NA,0.316
11-BV-WALL-09,FHg11-0068,28-Jan-11,1,Lac Bellevue,Lake,53.81145,-111.334681,North Saskatchewan,4027,WALL,Walleye,Stizostedion vitreum vitreum,Unknown,Unknown,NA,530,Lab,NA,1390,Lab,Unknown,NA,NA,0.751
11-BV-WALL-08,FHg11-0067,28-Jan-11,1,Lac Bellevue,Lake,53.81145,-111.334681,North Saskatchewan,4027,WALL,Walleye,Stizostedion vitreum vitreum,Unknown,Unknown,NA,380,Lab,NA,500,Lab,Unknown,NA,NA,0.195
11-BV-WALL-07,FHg11-0066,28-Jan-11,1,Lac Bellevue,Lake,53.81145,-111.334681,North Saskatchewan,4027,WALL,Walleye,Stizostedion vitreum vitreum,Unknown,Unknown,NA,445,Lab,NA,970,Lab,Unknown,NA,NA,0.42
11-BV-WALL-06,FHg11-0065,28-Jan-11,1,Lac Bellevue,Lake,53.81145,-111.334681,North Saskatchewan,4027,WALL,Walleye,Stizostedion vitreum vitreum,Unknown,Unknown,NA,450,Lab,NA,910,Lab,Unknown,NA,NA,0.316
11-BV-WALL-05,FHg11-0064,28-Jan-11,1,Lac Bellevue,Lake,53.81145,-111.334681,North Saskatchewan,4027,WALL,Walleye,Stizostedion vitreum vitreum,Unknown,Unknown,NA,485,Lab,NA,1390,Lab,Unknown,NA,NA,0.426
11-BV-WALL-04,FHg11-0063,28-Jan-11,1,Lac Bellevue,Lake,53.81145,-111.334681,North Saskatchewan,4027,WALL,Walleye,Stizostedion vitreum vitreum,Unknown,Unknown,NA,372,Lab,NA,530,Lab,Unknown,NA,NA,0.158
11-BV-WALL-03,FHg11-0062,28-Jan-11,1,Lac Bellevue,Lake,53.81145,-111.334681,North Saskatchewan,4027,WALL,Walleye,Stizostedion vitreum vitreum,Unknown,Unknown,NA,460,Lab,NA,1040,Lab,Unknown,NA,NA,0.359
11-BV-WALL-02,FHg11-0061,28-Jan-11,1,Lac Bellevue,Lake,53.81145,-111.334681,North Saskatchewan,4027,WALL,Walleye,Stizostedion vitreum vitreum,Unknown,Unknown,NA,495,Lab,NA,1290,Lab,Unknown,NA,NA,0.604
11-BV-WALL-01,FHg11-0060,28-Jan-11,1,Lac Bellevue,Lake,53.81145,-111.334681,North Saskatchewan,4027,WALL,Walleye,Stizostedion vitreum vitreum,Unknown,Unknown,NA,395,Lab,NA,700,Lab,Unknown,NA,NA,0.249
11-BT-WALL-10,FHg-0193,19-Sep-11,0,Baptiste Lake,Lake,54.755366,-113.554014,Upper Athabasca,3969,WALL,Walleye,Stizostedion vitreum vitreum,Female,407,Field,432,Field,NA,764,Field,Mature,6,Otolith ,0.19
11-BT-WALL-09,FHg-0192,19-Sep-11,0,Baptiste Lake,Lake,54.755366,-113.554014,Upper Athabasca,3969,WALL,Walleye,Stizostedion vitreum vitreum,Male,433,Field,462,Field,NA,918,Field,Mature,9,Otolith ,0.356
11-BT-WALL-08,FHg-0181,19-Sep-11,0,Baptiste Lake,Lake,54.755366,-113.554014,Upper Athabasca,3969,WALL,Walleye,Stizostedion vitreum vitreum,Female,532,Field,561,Field,NA,1512,Field,Mature,14,Otolith,0.535
11-BT-WALL-07,FHg-0180,19-Sep-11,0,Baptiste Lake,Lake,54.755366,-113.554014,Upper Athabasca,3969,WALL,Walleye,Stizostedion vitreum vitreum,Male,363,Field,387,Field,NA,514,Field,Mature,5,Otolith,0.179
11-BT-WALL-06,FHg-0179,19-Sep-11,0,Baptiste Lake,Lake,54.755366,-113.554014,Upper Athabasca,3969,WALL,Walleye,Stizostedion vitreum vitreum,Male,419,Field,438,Field,NA,784,Field,Mature,7,Otolith,0.216
11-BT-WALL-05,FHg-0178,19-Sep-11,0,Baptiste Lake,Lake,54.755366,-113.554014,Upper Athabasca,3969,WALL,Walleye,Stizostedion vitreum vitreum,Male,388,Field,412,Field,NA,666,Field,Mature,6,Otolith,0.172
11-BT-WALL-04,FHg-0177,19-Sep-11,0,Baptiste Lake,Lake,54.755366,-113.554014,Upper Athabasca,3969,WALL,Walleye,Stizostedion vitreum vitreum,Male,397,Field,422,Field,NA,706,Field,Mature,5,Otolith,0.182
11-BT-WALL-03,FHg-0176,19-Sep-11,0,Baptiste Lake,Lake,54.755366,-113.554014,Upper Athabasca,3969,WALL,Walleye,Stizostedion vitreum vitreum,Male,328,Field,350,Field,NA,378,Field,Mature,5,Otolith,0.108
11-BT-WALL-02,FHg-0175,19-Sep-11,0,Baptiste Lake,Lake,54.755366,-113.554014,Upper Athabasca,3969,WALL,Walleye,Stizostedion vitreum vitreum,Female,406,Field,429,Field,NA,668,Field,Immature,5,Otolith,0.171
11-BT-WALL-01,FHg-0174,19-Sep-11,0,Baptiste Lake,Lake,54.755366,-113.554014,Upper Athabasca,3969,WALL,Walleye,Stizostedion vitreum vitreum,Female,381,Field,409,Field,NA,578,Field,Immature,5,Otolith,0.192
11-BR-WALL-15,FHg11-0465,07-Oct-11,0,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,4016,WALL,Walleye,Stizostedion vitreum vitreum,Female,576,Field,613,Field,NA,2510,Field,Mature,13,Otolith,0.538
11-BR-WALL-14,FHg11-0464,07-Oct-11,0,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,4016,WALL,Walleye,Stizostedion vitreum vitreum,Male,445,Field,476,Field,NA,1065,Field,Mature,7,Otolith,0.39
11-BR-WALL-13,FHg11-0463,07-Oct-11,0,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,4016,WALL,Walleye,Stizostedion vitreum vitreum,Male,437,Field,466,Field,NA,960,Field,Mature,6,Otolith,0.243
11-BR-WALL-12,FHg11-0462,07-Oct-11,0,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,4016,WALL,Walleye,Stizostedion vitreum vitreum,Female,511,Field,541,Field,NA,1583,Field,Mature,10,Otolith,0.384
11-BR-WALL-11,FHg11-0461,07-Oct-11,0,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,4016,WALL,Walleye,Stizostedion vitreum vitreum,Male,479,Field,505,Field,NA,1287,Field,Mature,17,Otolith,0.686
11-BR-WALL-10,FHg11-0460,06-Oct-11,0,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,4016,WALL,Walleye,Stizostedion vitreum vitreum,Female,427,Field,455,Field,NA,902,Field,Immature,4,Otolith,0.133
11-BR-WALL-09,FHg11-0459,07-Oct-11,0,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,4016,WALL,Walleye,Stizostedion vitreum vitreum,Male,380,Field,402,Field,NA,583,Field,Mature,3,Otolith,0.183
11-BR-WALL-08,FHg11-0458,06-Oct-11,0,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,4016,WALL,Walleye,Stizostedion vitreum vitreum,Female,546,Field,573,Field,NA,1998,Field,Mature,11,Otolith,0.558
11-BR-WALL-07,FHg11-0457,06-Oct-11,0,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,4016,WALL,Walleye,Stizostedion vitreum vitreum,Female,487,Field,520,Field,NA,1378,Field,Mature,6,Otolith,0.336
11-BR-WALL-06,FHg11-0456,07-Oct-11,0,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,4016,WALL,Walleye,Stizostedion vitreum vitreum,Female,554,Field,585,Field,NA,1760,Field,Mature,17,Otolith,0.515
11-BR-WALL-05,FHg11-0455,07-Oct-11,0,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,4016,WALL,Walleye,Stizostedion vitreum vitreum,Female,526,Field,562,Field,NA,1653,Field,Mature,9,Otolith,0.281
11-BR-WALL-04,FHg11-0454,06-Oct-11,0,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,4016,WALL,Walleye,Stizostedion vitreum vitreum,Male,500,Field,534,Field,NA,1444,Field,Mature,13,Otolith,0.43
11-BR-WALL-03,FHg11-0453,06-Oct-11,0,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,4016,WALL,Walleye,Stizostedion vitreum vitreum,Male,456,Field,485,Field,NA,1038,Field,Mature,7,Otolith,0.382
11-BR-WALL-02,FHg11-0452,06-Oct-11,0,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,4016,WALL,Walleye,Stizostedion vitreum vitreum,Male,408,Field,431,Field,NA,792,Field,Mature,5,Otolith,0.249
11-BR-WALL-01,FHg11-0451,06-Oct-11,0,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,4016,WALL,Walleye,Stizostedion vitreum vitreum,Male,399,Field,421,Field,NA,647,Field,Mature,3,Otolith,0.175
11-BQ-WALL-10,FHg11-0343,27-Sep-11,0,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,4112,WALL,Walleye,Stizostedion vitreum vitreum,Female,Unknown,NA,Unknown,NA,NA,1900,Field,Unknown,NA,NA,0.28
11-BQ-WALL-09,FHg11-0342,27-Sep-11,0,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,4112,WALL,Walleye,Stizostedion vitreum vitreum,Female,563,Field,596,Field,NA,1890,Field,Mature,9,Otolith,0.346
11-BQ-WALL-08,FHg11-0341,27-Sep-11,0,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,4112,WALL,Walleye,Stizostedion vitreum vitreum,Female,Unknown,NA,Unknown,NA,NA,1900,Field,Unknown,NA,NA,0.337
11-BQ-WALL-07,FHg11-0340,27-Sep-11,0,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,4112,WALL,Walleye,Stizostedion vitreum vitreum,Male,503,Field,536,Field,NA,1600,Field,Mature,10,Otolith,0.493
11-BQ-WALL-06,FHg11-0339,27-Sep-11,0,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,4112,WALL,Walleye,Stizostedion vitreum vitreum,Female,553,Field,585,Field,NA,2075,Field,Mature,10,Otolith,0.4
11-BQ-WALL-05,FHg11-0338,27-Sep-11,0,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,4112,WALL,Walleye,Stizostedion vitreum vitreum,Female,658,Field,691,Field,NA,3148,Field,Mature,13,Otolith,0.538
11-BQ-WALL-04,FHg11-0337,27-Sep-11,0,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,4112,WALL,Walleye,Stizostedion vitreum vitreum,Male,451,Field,481,Field,NA,1150,Field,Mature,8,Otolith,0.296
11-BQ-WALL-03,FHg11-0336,27-Sep-11,0,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,4112,WALL,Walleye,Stizostedion vitreum vitreum,Female,509,Field,541,Field,NA,1500,Field,Mature,7,Otolith,0.292
11-BQ-WALL-02,FHg11-0335,27-Sep-11,0,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,4112,WALL,Walleye,Stizostedion vitreum vitreum,Female,425,Field,455,Field,NA,825,Field,Immature,7,Otolith,0.293
11-BQ-WALL-01,FHg11-0334,27-Sep-11,0,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,4112,WALL,Walleye,Stizostedion vitreum vitreum,Male,434,Field,464,Field,NA,1025,Field,Mature,8,Otolith,0.336
10-WG-WALL-10,FHg11-0185,17-Sep-10,0,Winagami Lake,Lake,55.63697,-116.750266,Upper Athabasca,6169,WALL,Walleye,Stizostedion vitreum vitreum,Male,591,Field,624,Field,NA,2400,Field,Mature,12,Otolith,0.231
10-WG-WALL-09,FHg11-0184,17-Sep-10,0,Winagami Lake,Lake,55.63697,-116.750266,Upper Athabasca,6169,WALL,Walleye,Stizostedion vitreum vitreum,Female,Unknown,NA,609,Field,NA,2125,Field,Unknown,NA,NA,0.169
10-WG-WALL-08,FHg11-0183,17-Sep-10,0,Winagami Lake,Lake,55.63697,-116.750266,Upper Athabasca,6169,WALL,Walleye,Stizostedion vitreum vitreum,Female,Unknown,NA,605,Field,NA,2380,Field,Unknown,NA,NA,0.255
10-WG-WALL-07,FHg11-0182,17-Sep-10,0,Winagami Lake,Lake,55.63697,-116.750266,Upper Athabasca,6169,WALL,Walleye,Stizostedion vitreum vitreum,Female,464,Field,489,Field,NA,1185,Field,Immature,4,Otolith,0.103
10-WG-WALL-06,FHg11-0181,17-Sep-10,0,Winagami Lake,Lake,55.63697,-116.750266,Upper Athabasca,6169,WALL,Walleye,Stizostedion vitreum vitreum,Male,590,Field,620,Field,NA,2465,Field,Mature,13,Otolith,0.282
10-WG-WALL-05,FHg11-0180,17-Sep-10,0,Winagami Lake,Lake,55.63697,-116.750266,Upper Athabasca,6169,WALL,Walleye,Stizostedion vitreum vitreum,Female,575,Field,603,Field,NA,2445,Field,Mature,6,Otolith,0.173
10-WG-WALL-04,FHg11-0179,17-Sep-10,0,Winagami Lake,Lake,55.63697,-116.750266,Upper Athabasca,6169,WALL,Walleye,Stizostedion vitreum vitreum,Male,Unknown,NA,531,Field,NA,1615,Field,Unknown,NA,NA,0.151
10-WG-WALL-03,FHg11-0178,17-Sep-10,0,Winagami Lake,Lake,55.63697,-116.750266,Upper Athabasca,6169,WALL,Walleye,Stizostedion vitreum vitreum,Male,Unknown,NA,564,Field,NA,1875,Field,Unknown,NA,NA,0.211
10-WG-WALL-02,FHg11-0177,17-Sep-10,0,Winagami Lake,Lake,55.63697,-116.750266,Upper Athabasca,6169,WALL,Walleye,Stizostedion vitreum vitreum,Female,483,Field,507,Field,NA,1450,Field,Immature,4,Otolith,0.089
10-WG-WALL-01,FHg11-0173,17-Sep-10,0,Winagami Lake,Lake,55.63697,-116.750266,Upper Athabasca,6169,WALL,Walleye,Stizostedion vitreum vitreum,Male,600,Field,625,Field,NA,2760,Field,Mature,13,Otolith,0.217
10-SN-WALL-10,FHg11-0244,16-Sep-10,0,Snipe Lake,Lake,55.128794,-116.775085,Upper Athabasca,5838,WALL,Walleye,Stizostedion vitreum vitreum,Female,602,Field,634,Field,NA,2420,Field,Mature,8,Otolith,0.073
10-SN-WALL-09,FHg11-0243,16-Sep-10,0,Snipe Lake,Lake,55.128794,-116.775085,Upper Athabasca,5838,WALL,Walleye,Stizostedion vitreum vitreum,Male,442,Field,466,Field,NA,1130,Field,Mature,3,Otolith,0.021
10-SN-WALL-08,FHg11-0242,16-Sep-10,0,Snipe Lake,Lake,55.128794,-116.775085,Upper Athabasca,5838,WALL,Walleye,Stizostedion vitreum vitreum,Male,410,Field,432,Field,NA,945,Field,Mature,3,Otolith,0.019
10-SN-WALL-07,FHg11-0240,15-Sep-10,0,Snipe Lake,Lake,55.128794,-116.775085,Upper Athabasca,5838,WALL,Walleye,Stizostedion vitreum vitreum,Female,650,Field,685,Field,NA,3460,Field,Mature,9,Otolith,0.101
10-SN-WALL-06,FHg11-0237,16-Sep-10,0,Snipe Lake,Lake,55.128794,-116.775085,Upper Athabasca,5838,WALL,Walleye,Stizostedion vitreum vitreum,Female,422,Field,442,Field,NA,995,Field,Immature,3,Otolith,0.019
10-SN-WALL-05,FHg11-0236,16-Sep-10,0,Snipe Lake,Lake,55.128794,-116.775085,Upper Athabasca,5838,WALL,Walleye,Stizostedion vitreum vitreum,Female,431,Field,452,Field,NA,1145,Field,Immature,3,Otolith,0.016
10-SN-WALL-04,FHg11-0235,16-Sep-10,0,Snipe Lake,Lake,55.128794,-116.775085,Upper Athabasca,5838,WALL,Walleye,Stizostedion vitreum vitreum,Female,610,Field,641,Field,NA,2685,Field,Mature,7,Otolith,0.055
10-SN-WALL-03,FHg11-0233,16-Sep-10,0,Snipe Lake,Lake,55.128794,-116.775085,Upper Athabasca,5838,WALL,Walleye,Stizostedion vitreum vitreum,Male,Unknown,NA,585,Field,NA,2145,Field,Unknown,NA,NA,0.049
10-SN-WALL-02,FHg11-0232,16-Sep-10,0,Snipe Lake,Lake,55.128794,-116.775085,Upper Athabasca,5838,WALL,Walleye,Stizostedion vitreum vitreum,Male,Unknown,NA,605,Field,NA,2480,Field,Unknown,NA,NA,0.048
10-SN-WALL-01,FHg11-0229,16-Sep-10,0,Snipe Lake,Lake,55.128794,-116.775085,Upper Athabasca,5838,WALL,Walleye,Stizostedion vitreum vitreum,Female,Unknown,NA,467,Field,NA,1055,Field,Unknown,NA,NA,0.023
10-SK-WALL-09,FHg11-0080,14-Sep-10,0,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,5820,WALL,Walleye,Stizostedion vitreum vitreum,Male,460,Field,487,Field,NA,1140,Field,Mature,4,Otolith,0.062
10-SK-WALL-08,FHg11-0079,14-Sep-10,0,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,5820,WALL,Walleye,Stizostedion vitreum vitreum,Female,350,Field,370,Field,NA,500,Field,Immature,Unknown,Unknown,0.052
10-SK-WALL-07,FHg11-0078,14-Sep-10,0,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,5820,WALL,Walleye,Stizostedion vitreum vitreum,Male,330,Field,351,Field,NA,400,Field,Immature,2,Otolith,0.039
10-SK-WALL-06,FHg11-0077,13-Sep-10,0,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,5820,WALL,Walleye,Stizostedion vitreum vitreum,Male,527,Field,554,Field,NA,1925,Field,Mature,12,Otolith,0.329
10-SK-WALL-05,FHg11-0076,14-Sep-10,0,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,5820,WALL,Walleye,Stizostedion vitreum vitreum,Male,579,Field,604,Field,NA,1950,Field,Mature,13,Otolith,0.174
10-SK-WALL-04,FHg11-0075,14-Sep-10,0,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,5820,WALL,Walleye,Stizostedion vitreum vitreum,Female,566,Field,594,Field,NA,1760,Field,Immature,12,Otolith,0.238
10-SK-WALL-03,FHg11-0074,14-Sep-10,0,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,5820,WALL,Walleye,Stizostedion vitreum vitreum,Female,490,Field,514,Field,NA,1225,Field,Mature,6,Otolith,0.095
10-SK-WALL-02,FHg11-0073,13-Sep-10,0,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,5820,WALL,Walleye,Stizostedion vitreum vitreum,Female,614,Field,642,Field,NA,2650,Field,Mature,12,Otolith,0.163
10-SK-WALL-01,FHg11-0072,14-Sep-10,0,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,5820,WALL,Walleye,Stizostedion vitreum vitreum,Female,544,Field,570,Field,NA,2040,Field,Mature,12,Otolith,0.177
10-RH-WALL-07,RR-07-10,05-Jan-10,Unknown,Rolling Hills Lake (Rolling Hills Reservoir),Lake,50.360481,-111.910792,South Saskatchewan,5691,WALL,Walleye,Stizostedion vitreum vitreum,Unknown,543,Unknown,572,Unknown,NA,1911,Unknown,Unknown,NA,NA,0.687
