Collection Date,Waterbody Name,Waterbody Type,Latitude,Longitude,Land Use Region,Common Name,Binomial Name,Sex,Fork Length (mm),Total Length (mm),Weight (g),Hg (mg/kg),Feeding Behavior
2020-09-14,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Walleye,Stizostedion vitreum vitreum,Female,487.0,519.0,1420.0,0.332,Predator
2020-09-14,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Walleye,Stizostedion vitreum vitreum,Female,459.0,490.0,1110.0,0.173,Predator
2020-09-14,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,615.0,647.0,1570.0,0.271,Predator
2020-09-14,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Male,590.0,629.0,1590.0,0.305,Predator
2020-09-14,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,662.0,700.0,2415.0,0.224,Predator
2020-09-14,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,850.0,888.0,5270.0,0.73,Predator
2020-09-14,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,650.0,690.0,2280.0,0.18,Predator
2020-09-14,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Male,549.0,578.0,1230.0,0.174,Predator
2020-09-14,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,740.0,781.0,3130.0,0.286,Predator
2020-09-14,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,594.0,638.0,1510.0,0.135,Predator
2020-09-15,Wabamun Lake,Lake,53.544822,-114.58302,North Saskatchewan,Walleye,Stizostedion vitreum vitreum,Female,415.0,440.0,602.0,0.377,Predator
2020-09-15,Wabamun Lake,Lake,53.544822,-114.58302,North Saskatchewan,Walleye,Stizostedion vitreum vitreum,Female,392.0,417.0,560.0,0.402,Predator
2020-09-15,Wabamun Lake,Lake,53.544822,-114.58302,North Saskatchewan,Walleye,Stizostedion vitreum vitreum,Female,390.0,414.0,578.0,0.297,Predator
2020-09-15,Wabamun Lake,Lake,53.544822,-114.58302,North Saskatchewan,Walleye,Stizostedion vitreum vitreum,Female,402.0,424.0,605.0,0.43,Predator
2020-09-15,Wabamun Lake,Lake,53.544822,-114.58302,North Saskatchewan,Walleye,Stizostedion vitreum vitreum,Female,411.0,438.0,598.0,0.296,Predator
2020-09-15,Wabamun Lake,Lake,53.544822,-114.58302,North Saskatchewan,Walleye,Stizostedion vitreum vitreum,Female,389.0,415.0,545.0,0.401,Predator
2020-09-15,Wabamun Lake,Lake,53.544822,-114.58302,North Saskatchewan,Walleye,Stizostedion vitreum vitreum,Female,408.0,437.0,600.0,0.414,Predator
2020-09-15,Wabamun Lake,Lake,53.544822,-114.58302,North Saskatchewan,Walleye,Stizostedion vitreum vitreum,Female,394.0,420.0,564.0,0.404,Predator
2020-09-15,Wabamun Lake,Lake,53.544822,-114.58302,North Saskatchewan,Walleye,Stizostedion vitreum vitreum,Female,393.0,420.0,535.0,0.346,Predator
2020-09-15,Wabamun Lake,Lake,53.544822,-114.58302,North Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,369.0,390.0,532.0,0.233,Predator
2020-09-15,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,773.0,809.0,3850.0,0.528,Predator
2020-09-15,Wabamun Lake,Lake,53.544822,-114.58302,North Saskatchewan,Walleye,Stizostedion vitreum vitreum,Female,386.0,410.0,573.0,0.311,Predator
2020-09-15,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,895.0,941.0,5640.0,0.784,Predator
2020-09-15,Wabamun Lake,Lake,53.544822,-114.58302,North Saskatchewan,Walleye,Stizostedion vitreum vitreum,Female,397.0,422.0,660.0,0.383,Predator
2020-09-15,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,625.0,664.0,1955.0,0.132,Predator
2020-09-15,Wabamun Lake,Lake,53.544822,-114.58302,North Saskatchewan,Lake Whitefish,Coregonus clupeaformis,Male,517.0,575.0,2310.0,0.055,Prey
2020-09-15,Wabamun Lake,Lake,53.544822,-114.58302,North Saskatchewan,Lake Whitefish,Coregonus clupeaformis,Male,486.0,545.0,2128.0,0.029,Prey
2020-09-15,Wabamun Lake,Lake,53.544822,-114.58302,North Saskatchewan,Walleye,Stizostedion vitreum vitreum,Female,394.0,418.0,607.0,0.282,Predator
2020-09-15,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,963.0,1005.0,6615.0,0.901,Predator
2020-09-15,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,526.0,563.0,1020.0,0.108,Predator
2020-09-15,Wabamun Lake,Lake,53.544822,-114.58302,North Saskatchewan,Lake Whitefish,Coregonus clupeaformis,Male,517.0,584.0,2095.0,0.057,Prey
2020-09-17,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,643.0,681.0,1640.0,0.338,Predator
2020-09-17,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,582.0,621.0,1375.0,0.336,Predator
2020-09-17,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,643.0,680.0,2320.0,0.348,Predator
2020-09-17,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,551.0,587.0,1290.0,0.272,Predator
2020-09-17,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,660.0,695.0,2085.0,0.221,Predator
2020-09-17,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,895.0,940.0,6145.0,0.599,Predator
2020-09-17,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,768.0,810.0,3690.0,0.412,Predator
2020-09-17,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,553.0,590.0,1120.0,0.157,Predator
2020-09-18,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Walleye,Stizostedion vitreum vitreum,Male,422.0,452.0,810.0,0.274,Predator
2020-09-18,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Walleye,Stizostedion vitreum vitreum,Male,453.0,488.0,1025.0,0.482,Predator
2020-09-18,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Walleye,Stizostedion vitreum vitreum,Female,461.0,496.0,1075.0,0.32,Predator
2020-09-18,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Walleye,Stizostedion vitreum vitreum,Male,408.0,435.0,760.0,0.294,Predator
2020-09-18,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Walleye,Stizostedion vitreum vitreum,Female,424.0,453.0,825.0,0.33,Predator
2020-09-18,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Walleye,Stizostedion vitreum vitreum,Male,468.0,497.0,1010.0,0.507,Predator
2020-09-18,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Walleye,Stizostedion vitreum vitreum,Male,394.0,416.0,680.0,0.371,Predator
2020-09-19,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Northern Pike,Esox lucius,Female,740.0,777.0,3160.0,0.29,Predator
2020-09-19,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Lake Whitefish,Coregonus clupeaformis,Female,431.0,480.0,1155.0,0.03,Prey
2020-09-19,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,Lake Whitefish,Coregonus clupeaformis,Male,460.0,515.0,1260.0,0.055,Prey
